11:49:42,1002.000,-60.000,-60.000,-60.000,-60.000,-60.000,-60.000,-60.000,23.160,1010.000,1010.000,1010.000,1010.000,932.040,0.000,0.042,0.000,
11:49:42,1002.000,23.125,22.813,22.625,22.813,22.563,22.500,22.500,23.180,1010.000,1010.000,1010.000,1010.000,932.050,0.000,0.013,0.000,
11:49:44,1002.000,23.125,22.813,22.688,22.813,22.625,22.500,22.500,23.180,1010.000,1010.000,1010.000,1010.000,932.170,0.000,0.042,0.000,
11:49:44,1002.000,23.188,22.813,22.688,22.875,22.625,22.500,22.563,23.170,1010.000,1010.000,1010.000,1010.000,932.080,0.000,0.042,0.000,
11:49:45,1002.000,23.188,23.000,22.688,22.875,22.625,22.563,22.563,23.170,1010.000,1010.000,1010.000,1010.000,932.100,0.000,0.042,0.000,
11:49:47,1002.000,23.188,22.813,22.688,22.875,22.625,22.563,22.500,23.170,1010.000,1010.000,1010.000,1010.000,932.090,0.000,0.042,0.000,
11:49:47,1002.000,23.188,22.750,22.688,22.875,22.625,22.563,22.500,23.170,1010.000,1010.000,1010.000,1010.000,932.140,0.000,0.013,0.000,
11:49:48,1002.000,23.188,22.875,22.625,22.875,22.625,22.563,22.563,23.170,1010.000,1010.000,1010.000,1010.000,932.180,0.000,0.042,0.000,
11:49:49,1002.000,23.188,22.813,22.688,22.875,22.625,22.563,22.563,23.160,1010.000,1010.000,1010.000,1010.000,932.170,0.000,0.042,0.000,
11:49:50,1002.000,23.188,22.813,22.688,22.875,22.625,22.563,22.563,23.170,1010.000,1010.000,1010.000,1010.000,932.160,0.000,0.042,0.000,
11:49:51,1002.000,23.188,22.813,22.688,22.875,22.688,22.563,22.563,23.170,1010.000,1010.000,1010.000,1010.000,932.150,0.000,0.042,0.000,
11:49:52,1002.000,23.188,22.813,22.688,22.875,22.625,22.563,22.563,23.160,1010.000,1010.000,1010.000,1010.000,932.140,0.000,0.042,0.000,
11:49:53,1002.000,23.188,22.813,22.688,22.875,22.688,22.563,22.563,23.170,1010.000,1010.000,1010.000,1010.000,932.170,0.000,0.042,0.000,
11:49:54,1002.000,23.188,22.813,22.688,22.875,22.688,22.563,22.563,23.160,1010.000,1010.000,1010.000,1010.000,932.080,0.000,0.042,0.000,
11:49:55,1002.000,23.188,22.875,22.688,22.875,22.688,22.563,22.563,23.170,1010.000,1010.000,1010.000,1010.000,932.150,0.000,0.042,0.000,
11:49:56,1002.000,23.188,22.875,22.688,22.875,22.688,22.563,22.563,23.160,1010.000,1010.000,1010.000,1010.000,932.120,0.000,0.042,0.000,
11:49:57,1002.000,23.188,22.875,22.688,22.875,22.688,22.563,22.563,23.170,1010.000,1010.000,1010.000,1010.000,932.140,0.000,0.042,0.000,
11:49:58,1002.000,23.188,22.875,22.688,22.875,22.688,22.563,22.563,23.170,1010.000,1010.000,1010.000,1010.000,932.030,0.000,0.042,0.000,
11:49:59,1002.000,23.250,22.875,22.688,22.875,22.688,22.563,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.130,0.000,0.042,0.000,
11:49:60,1002.000,23.250,22.875,22.688,22.938,22.688,22.563,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.170,0.000,0.042,0.000,
11:50:1,1002.000,23.250,22.875,22.750,22.938,22.688,22.563,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.040,0.000,0.042,0.000,
11:50:2,1002.000,23.250,22.875,22.750,22.938,22.688,22.625,22.563,23.170,1010.000,1010.000,1010.000,1010.000,932.100,0.000,0.042,0.000,
11:50:3,1002.000,23.188,22.875,22.688,22.938,22.688,22.563,22.625,23.160,1010.000,1010.000,1010.000,1010.000,932.180,0.000,0.042,0.000,
11:50:4,1002.000,23.188,22.875,22.688,22.875,22.688,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.210,0.000,0.042,0.000,
11:50:13,1002.000,23.188,22.875,22.688,22.875,22.688,22.563,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.000,0.000,0.042,0.000,
11:50:13,1002.000,23.188,22.875,22.688,22.938,22.688,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.230,0.000,0.042,0.000,
11:50:13,1002.000,23.250,22.875,22.750,22.938,22.688,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.060,0.000,0.042,0.000,
11:50:13,1002.000,23.250,22.875,22.750,22.938,22.688,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.080,0.000,0.042,0.000,
11:50:13,1002.000,23.250,22.875,22.750,22.938,22.688,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.190,0.000,0.042,0.000,
11:50:13,1002.000,23.250,22.875,22.750,22.938,22.688,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.150,0.000,0.042,0.000,
11:50:13,1002.000,23.188,22.875,22.750,22.938,22.688,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.030,0.000,0.042,0.000,
11:50:13,1002.000,23.188,22.875,22.750,22.938,22.688,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.000,0.000,0.042,0.000,
11:50:13,1002.000,23.188,22.875,22.750,22.938,22.688,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.180,0.000,0.042,0.000,
11:50:14,1002.000,23.250,22.875,22.750,22.938,22.688,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.070,0.000,0.042,0.000,
11:50:16,1002.000,23.250,22.875,22.750,22.938,22.688,22.625,22.625,23.160,1010.000,1010.000,1010.000,1010.000,932.050,0.000,0.042,0.000,
11:50:16,1002.000,23.250,22.938,22.750,22.938,22.750,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.220,0.000,0.042,0.000,
11:50:17,1002.000,23.250,22.875,22.750,22.938,22.688,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.100,0.000,0.042,0.000,
11:50:18,1002.000,23.250,22.875,22.750,22.938,22.750,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.170,0.000,0.042,0.000,
11:50:19,1002.000,23.250,22.875,22.750,22.938,22.688,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.100,0.000,0.042,0.000,
11:50:20,1002.000,23.250,22.875,22.750,22.938,22.750,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.140,0.000,0.042,0.000,
11:50:21,1002.000,23.250,22.875,22.750,22.938,22.688,22.625,22.625,23.160,1010.000,1010.000,1010.000,1010.000,932.040,0.000,0.042,0.000,
11:50:22,1002.000,23.250,22.875,22.750,22.938,22.688,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.110,0.000,0.042,0.000,
11:50:23,1002.000,23.250,22.875,22.750,22.938,22.750,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.180,0.000,0.042,0.000,
11:50:24,1002.000,23.250,22.938,22.750,22.938,22.750,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.090,0.000,0.042,0.000,
11:50:25,1002.000,23.250,22.875,22.750,22.938,22.750,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.090,0.000,0.042,0.000,
11:50:26,1002.000,23.250,22.938,22.750,22.938,22.750,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.090,0.000,0.042,0.000,
11:50:27,1002.000,23.250,22.875,22.750,22.938,22.750,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.020,0.000,0.013,0.000,
11:50:28,1002.000,23.250,22.938,22.750,22.938,22.750,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.070,0.000,0.042,0.000,
11:50:29,1002.000,23.250,22.938,22.750,22.938,22.750,22.625,22.625,23.160,1010.000,1010.000,1010.000,1010.000,932.150,0.000,0.042,0.000,
11:50:30,1002.000,23.250,22.938,22.750,22.938,22.750,22.625,22.625,23.160,1010.000,1010.000,1010.000,1010.000,932.130,0.000,0.042,0.000,
11:50:31,1002.000,23.250,22.938,22.750,22.938,22.750,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.070,0.000,0.042,0.000,
11:50:32,1002.000,23.250,22.938,22.750,22.938,22.750,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.050,0.000,0.013,0.000,
11:50:33,1002.000,23.250,22.938,22.813,22.938,22.750,22.625,22.625,23.180,1010.000,1010.000,1010.000,1010.000,932.130,0.000,0.042,0.000,
11:50:34,1002.000,23.250,22.938,22.813,22.938,22.750,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.050,0.000,0.042,0.000,
11:50:35,1002.000,23.250,22.938,22.750,22.938,22.750,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,931.960,0.000,0.042,0.000,
11:50:36,1002.000,23.250,22.938,22.750,22.938,22.750,22.625,22.625,23.180,1010.000,1010.000,1010.000,1010.000,932.040,0.000,0.042,0.000,
11:50:37,1002.000,23.250,22.875,22.750,22.938,22.750,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.090,0.000,0.042,0.000,
11:50:38,1002.000,23.250,22.938,22.813,22.938,22.750,22.625,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.040,0.000,0.042,0.000,
11:50:39,1002.000,23.250,22.938,22.750,22.938,22.750,22.688,22.625,23.170,1010.000,1010.000,1010.000,1010.000,932.050,0.000,0.042,0.000,
