15:51:16,22.250,22.625,22.375,1002.000,24.313,22.250,22.438,1002.000,20.010,81.000,81.000,81.000,81.000,0.000,0.000,5.921,0.000,
15:51:17,22.313,22.563,22.375,1002.000,24.313,22.250,22.375,1002.000,20.010,81.000,81.000,81.000,81.000,0.000,0.000,5.915,0.000,
15:51:18,22.250,22.563,22.375,1002.000,24.313,22.250,22.375,1002.000,20.010,81.000,81.000,81.000,81.000,0.000,0.000,5.921,0.000,
15:51:19,22.250,22.563,22.375,1002.000,24.313,22.313,22.375,1002.000,20.010,81.000,81.000,81.000,81.000,0.000,0.000,5.915,0.000,
15:51:20,22.250,22.625,22.375,1002.000,24.313,22.313,22.375,1002.000,20.010,81.000,81.000,81.000,81.000,0.000,0.000,5.921,0.000,
15:51:21,22.250,22.563,22.375,1002.000,24.313,22.313,22.375,1002.000,20.010,81.000,81.000,81.000,81.000,0.000,0.000,5.921,0.000,
15:51:22,22.250,22.563,22.375,1002.000,24.313,22.313,22.375,1002.000,20.010,81.000,81.000,81.000,81.000,0.000,0.000,5.921,0.000,
15:51:23,22.313,22.563,22.375,1002.000,24.313,22.250,22.438,1002.000,20.010,81.000,81.000,81.000,81.000,0.000,0.000,5.921,0.000,
15:51:24,22.250,22.563,22.375,1002.000,24.313,22.250,22.438,1002.000,20.010,81.000,81.000,81.000,81.000,0.000,0.000,5.921,0.000,
15:51:25,22.313,22.625,22.375,1002.000,24.313,22.250,22.375,1002.000,20.010,81.000,81.000,81.000,81.000,0.000,0.000,5.921,0.000,
